X,Y
-93.4077,49.7862
-90.0986,50.1302
-93.0568,49.9507
-90.4113,49.9559
-79.8183,47.1098
-94.3601,52.1009
-91.9554,51.2176
-89.2774,53.0508
-86.9364,50.0559
-92.2272,50.8025
-93.5641,49.9753
-88.1508,50.8616
-91.5126,50.5131
-88.1688,51.5456
-93.3903,53.0746
-94.1353,52.57
-89.618,50.5795
-89.7567,53.8687
-94.256,52.7126
-85.2394,54.7388
-92.4271,50.1246
-83.3679,54.2017
-88.2625,49.124
-87.2819,51.7875
-87.7026,51.2373
-84.8217,47.5946
-93.1222,51.1386
-87.9403,51.5153
-87.6344,50.8654
-91.8708,51.2213
-77.7907,45.7273
-89.7061,50.0693
-80.3234,47.1949
-90.2139,51.1879
-91.62,49.9728
-87.6695,50.733
-89.8312,50.9541
-89.2949,48.6051
-93.7947,51.2645
-90.7904,51.741
-94.6174,49.6524
-92.7502,49.7819
-94.1314,49.3641
-92.797,50.4686
-92.9347,49.8539
-84.7459,47.4402
-89.2367,52.0283
-92.9445,50.2726
-80.9952,46.8749
-85.5908,48.9634
-93.4887,53.5884
-93.9379,49.1121
-91.2917,53.0782
-91.7825,51.3131
-85.4739,48.6704
-89.841,51.4396
-92.753,49.5762
-80.6574,46.616
-85.7608,48.7144
-89.4381,50.0212
-90.0702,50.6161
-91.8228,51.701
-89.1853,50.6622
-91.2137,52.8632
-93.647,49.8315
-81.9897,46.2819
-90.6204,51.3923
-88.8293,50.931
-93.7915,50.7412
-87.8824,50.4474
-90.2343,51.2106
-87.3511,52.9703
-86.2581,50.5545
-87.6326,49.9858
-90.1888,51.483
-90.4659,53.2049
-90.9386,51.348
-94.6506,51.4283
-90.1014,50.6835
-94.9611,50.1355
-86.8434,48.7797
-91.6155,50.3845
-89.7324,53.2138
-92.047,53.2045
-94.3118,49.6752
-81.142,46.1146
-88.5927,48.8999
-91.5061,51.2999
-91.0625,50.6216
-77.2649,45.2507
-93.3253,49.8385
-85.26,54.837
-93.6145,50.2535
-93.2849,51.3352
-93.9005,52.0551
-82.9558,47.6247
-86.5161,49.3798
-91.7963,51.3888
-93.0034,48.7714
-92.4876,50.6297
-88.4058,49.1811
-80.8213,49.0591
-88.7997,50.9386
-86.1762,50.0168
-94.7708,50.2644
-80.8787,46.8009
-89.3408,50.6007
-94.161,50.6122
-90.4314,50.9152
-93.9265,48.9431
-87.369,52.9465
-89.4807,52.2212
-87.0062,49.6484
-94.8965,50.1285
-90.0428,50.618
-82.4627,46.3763
-92.2634,53.1914
-89.8047,53.927
-85.2514,50.0897
-91.8172,53.5027
-82.6541,47.8163
-91.4845,53.4872
-91.892,53.4666
-89.5259,53.8513
-91.2502,50.2109
-93.6218,49.7435
-80.4474,47.578
-90.5957,50.2639
-88.123,48.6904
-93.9158,53.2875
-92.0944,50.7745
-87.7905,51.6327
-94.6385,50.2052
-94.7174,51.0235
-83.788,47.9743
-94.5526,49.2242
-89.9625,50.6666
-85.0447,49.1596
-93.9351,52.6581
-90.2374,51.2341
-87.7982,49.0875
-91.9494,53.7628
-92.5458,51.4621
-89.4156,50.8744
-94.4797,49.7299
-90.7706,50.3127
-79.9136,45.9147
-87.2751,50.6608
-90.4956,50.7427
-94.7433,49.9983
-87.8415,52.327
-92.3909,51.423
-93.9107,50.9661
-89.7968,53.9002
-91.1118,50.2717
-94.0613,52.2515
-90.7022,50.3246
-85.0578,48.6822
-92.4805,49.6588
-87.2197,51.2185
-90.5864,51.764
-90.2313,51.2363
-94.9155,49.9242
-81.3528,46.4939
-94.8321,50.0809
-79.7736,48.5814
-79.6394,46.9935
-90.3279,48.9698
-94.4543,49.6645
-86.1081,49.3698
-91.4651,51.6602
-90.2302,51.2346
-83.7232,49.7288
-91.8054,48.6123
-87.1818,51.4083
-78.9461,45.1097
-92.2999,49.5513
-88.8021,51.0016
-93.9969,49.2502
-89.3772,48.5349
-91.1757,53.0595
-94.1465,51.2302
-79.602,45.3262
-86.6638,49.4807
-89.1601,51.6466
-81.0228,46.8995
-90.4148,50.9539
-81.7407,46.0831
-91.473,51.2573
-93.3582,49.9739
-91.6668,51.346
-87.3782,48.8294
-89.4315,50.4972
-84.8125,48.1334
-92.5845,51.9499
-87.933,50.8714
-82.5695,49.1529
-91.2506,51.452
-91.4171,50.2896
-78.6049,45.7615
-89.8284,54.2096
-92.1802,50.6502
-89.4699,50.8256
-89.0429,52.8615
-87.1096,50.653
-77.9277,44.5509
-94.3559,50.9491
-88.2082,51.1801
-90.8111,51.3124
-91.9616,51.1961
-80.9344,46.7926
-80.3695,47.2033
-91.7117,50.9184
-88.9454,49.3332
-93.9295,49.1752
-93.8964,52.0668
-91.0734,51.728
-86.7072,50.7498
-93.0719,52.8173
-92.5112,50.1065
-87.5742,49.656
-88.2751,49.0081
-93.9913,51.8053
-80.6852,46.5111
-91.624,50.7152
-92.8781,48.7731
-91.1516,52.0836
-94.8482,49.7002
-87.1363,52.0458
-90.4478,51.6838
-94.2277,51.9127
-91.2319,51.601
-88.3066,51.1691
-89.4926,50.1289
-91.9745,54.2906
-90.6465,50.1908
-90.1901,51.1885
-81.1555,49.1239
-93.6006,49.9797
-86.9766,49.6905
-91.5043,52.9643
-90.083,52.371
-86.987,48.927
-92.3009,51.472
-91.1229,49.8348
-86.339,49.7122
-92.5951,49.8736
-90.8711,50.3197
-91.2187,51.9012
-91.3964,51.4406
-93.9261,48.9816
-90.055,51.3543
-89.7421,53.8079
-90.7111,50.7232
-91.2441,53.9065
-91.1348,51.2165
-92.6367,49.8496
-94.9332,50.1406
-92.0468,53.1991
-91.6009,52.5087
-93.1075,52.8181
-93.4336,50.7623
-88.4133,50.774
-93.9537,51.811
-94.8931,52.8615
-89.6592,53.7954
-89.9518,50.7208
-90.2523,50.5729
-87.2849,49.4628
-93.1319,53.0195
-92.0205,50.7146
-78.8981,45.2138
-90.0084,48.892
-80.8386,46.3444
-90.2981,52.0041
-94.1255,52.6474
-87.1321,50.0891
-94.7794,52.9154
-92.619,49.8497
-88.7962,52.0482
-90.0629,53.1172
-91.9381,54.4689
-91.5772,49.3878
-93.8887,53.5745
-92.9595,48.7015
-91.216,52.8425
-93.5112,52.0565
-92.8412,49.9769
-90.493,48.9465
-92.7505,51.1393
-91.3371,51.1693
-90.397,50.2419
-91.9901,53.142
-89.6799,53.8093
-87.7118,49.7758
-94.9521,50.1279
-94.2639,52.0095
-88.573,50.8439
-81.7611,48.3874
-93.8443,52.9338
-90.1508,53.5248
-81.3175,48.3059
-89.6139,51.8964
-89.2212,49.9501
-87.8578,48.9487
-87.3153,51.7847
-88.7169,51.7762
-94.866,52.4016
-87.9444,51.2355
-88.3459,52.3125
-92.8705,49.8927
-78.2582,44.762
-93.3274,52.0526
-90.185,50.0994
-93.8389,51.291
-88.6304,48.7003
-91.26,52.4806
-87.7006,50.7256
-87.7243,51.5042
-94.9234,50.1362
-82.8555,47.046
-89.7768,51.567
-94.9415,50.1341
-90.4025,50.7927
-91.7184,51.2458
-92.8599,49.8146
-84.5964,49.7746
-91.5686,51.2252
-90.8421,51.2941
-92.8207,49.6123
-93.2179,48.6566
-87.3389,53.0002
-91.2487,50.4301
-92.0325,50.6787
-80.4368,47.0812
-80.7727,46.1447
-89.5531,51.4372
-91.3246,50.2848
-80.6899,47.7337
-92.8602,49.8444
-87.9257,51.6493
-89.8156,50.6244
-94.8479,49.738
-89.6162,50.7757
-91.4289,52.9912
-95.0621,50.4666
-79.9999,46.9748
-90.419,51.3952
-80.5678,48.2597
-92.0405,51.5331
-87.9732,49.0956
-89.0715,48.6241
-94.5251,50.724
-90.9129,49.1942
-90.1775,51.4446
-90.3621,52.7942
-89.1394,51.6811
-90.9576,49.84
-93.7014,49.2478
-94.9976,51.1396
-94.9983,50.6908
-92.2003,50.0477
-92.0888,52.001
-90.2453,51.0072
-90.204,51.459
-88.2672,51.6605
-92.8072,52.9601
-91.4649,50.5053
-89.5698,52.0916
-82.5307,48.0613
-90.395,51.3875
-89.3519,48.8742
-93.8968,53.5268
-87.7694,49.9922
-87.0206,50.9525
-92.4309,51.1435
-93.6231,52.1562
-81.1049,46.1203
-89.9238,50.6577
-91.5564,51.3393
-91.4014,51.215
-90.9275,50.6373
-89.8576,53.358
-88.8358,48.6179
-79.8931,45.066
-85.9001,49.1206
-91.549,52.9217
-88.124,52.126
-89.9462,50.2694
-89.705,53.0166
-91.78,52.6905
-93.9768,51.8045
-92.4432,48.3517
-93.8269,52.5645
-91.6925,49.3378
-88.0861,50.8575
-91.9725,50.0577
-81.0505,48.3117
-81.058,48.981
-91.6638,51.7163
-89.8885,53.9492
-81.2313,45.9576
-89.7614,51.0241
-91.3363,53.4223
-90.2819,50.8435
-89.9707,48.868
-85.863,49.5439
-86.1243,49.3133
-94.4989,50.8368
-87.3639,52.9448
-89.066,48.7565
-94.3949,53.0752
-92.0495,50.7481
-89.3181,52.4727
-87.9598,48.9636
-92.3828,51.7925
-90.9748,51.3423
-89.0483,51.4112
-82.9624,47.6155
-87.9919,49.0685
-94.1999,53.2544
-81.1475,46.9978
-80.4114,45.6573
-90.5772,50.7106
-89.9941,53.1212
-87.8289,51.57
-90.241,51.241
-90.7826,50.24
-78.7234,45.565
-88.3404,50.7092
-91.9001,53.7345
-94.2957,48.7992
-89.2613,48.3501
-93.6296,52.7925
-91.8239,49.0398
-89.6884,53.8235
-88.3646,50.9535
-78.5691,45.517
-92.818,49.8152
-83.0385,53.4256
-89.326,48.534
-86.9646,51.4921
-89.4222,50.0369
-79.2703,46.7368
-92.2528,50.9825
-86.1278,49.3464
-88.1516,50.8623
-91.9466,51.1663
-80.8375,45.9751
-92.5259,50.6008
-81.5921,50.102
-79.6677,47.8577
-91.3685,53.3689
-87.6819,50.7087
-80.9968,51.0842
-88.8761,50.9977
-90.4117,49.9559
-91.2959,53.9677
-93.1898,48.6399
-94.2437,51.4563
-81.437,48.4166
-89.3094,52.3056
-93.1478,51.5594
-93.271,48.6937
-85.0808,48.3263
-93.9402,51.9298
-91.9451,50.12
-92.1579,50.4764
-89.3684,50.7018
-91.3619,51.1569
-94.3565,50.035
-89.2568,50.4702
-91.2841,49.9378
-93.6094,51.1263
-80.8712,46.2341
-89.661,51.5607
-87.8716,52.289
-88.352,52.1766
-91.8404,50.605
-91.7051,50.1269
-91.0514,53.4001
-79.2589,44.876
-90.1312,54.3255
-91.5169,52.6408
-89.1199,50.9683
-89.5831,51.075
-87.0007,50.6063
-93.8063,48.903
-78.7466,46.3483
-94.7928,50.9801
-88.3954,50.7463
-90.6053,51.2967
-89.9375,51.2825
-93.8876,49.5938
-93.9477,52.6927
-94.1941,50.4958
-81.4611,46.8585
-93.9458,51.7814
-93.5404,51.212
-93.179,51.4182
-90.771,50.7163
-93.0923,51.2312
-93.6527,49.3093
-94.4594,49.8652
-78.6993,45.6212
-93.8167,51.0079
-93.8595,49.2079
-90.8936,51.0774
-81.5192,46.8952
-95.0671,49.7037
-87.9446,51.2356
-92.5817,52.8786
-94.5713,51.843
-93.685,52.1725
-90.9916,50.4656
-88.1969,51.6262
-89.4477,52.4679
-91.8433,54.331
-89.2556,50.4738
-93.1168,51.8364
-89.2436,48.5264
-93.4782,49.8988
-89.1484,51.7664
-79.7999,45.081
-91.0078,50.4842
-88.555,49.1702
-92.1097,52.3927
-92.9851,48.8373
-94.571,49.8465
-81.0884,46.9596
-90.3426,50.3484
-92.8209,52.5106
-91.5227,51.1815
-93.9249,48.9278
-88.7847,50.8804
-92.4753,50.0965
-91.5659,53.3085
-89.6614,53.9015
-83.1025,49.2038
-92.2662,51.3027
-87.5809,51.5868
-89.9385,53.3805
-94.0534,50.0046
-88.767,50.7512
-93.9826,51.8062
-94.9068,52.8343
-89.1597,52.9499
-89.6973,50.2863
-90.8182,50.6137
-89.6784,49.621
-93.8778,53.4109
-92.3104,50.8381
-90.691,50.3252
-94.9345,50.1342
-80.5613,48.265
-88.701,50.7683
-91.8809,53.2022
-94.1903,51.8736
-87.5837,50.5563
-94.7541,52.914
-93.5537,49.0651
-92.8467,50.1669
-91.742,51.8468
-92.0188,50.8741
-90.4958,50.5101
-95.1296,49.7906
-91.7748,50.1367
-94.3101,49.7334
-90.4136,50.4642
-93.3423,53.0514
-78.603,45.5533
-88.3602,50.0182
-92.5654,52.7176
-93.5721,50.7973
-92.5221,50.4859
-92.0582,50.6681
-80.6031,48.2615
-89.9803,51.7572
-93.3312,52.9571
-94.9414,50.1323
-94.1189,52.6178
-91.8937,53.4576
-80.8487,49.0592
-89.4177,50.0325
-90.2274,51.2344
-93.5912,48.8751
-85.8051,49.707
-93.1836,52.5528
-93.9724,51.8045
-82.6311,51.8098
-87.8609,50.4295
-91.8629,50.0809
-79.154,46.5368
-87.5303,50.7085
-87.289,50.1563
-83.5258,49.8556
-84.2283,46.7088
-91.5533,52.4929
-87.7006,50.7256
-91.9515,49.8099
-85.9134,51.6624
-89.3284,48.6624
-89.6634,51.1074
-91.7039,50.2744
-90.4199,50.9418
-93.5081,50.4892
-91.4876,51.2485
-94.3506,49.2257
-91.5564,51.3393
-88.5165,49.5261
-79.9589,48.1378
-79.2784,46.3137
-92.5337,51.5217
-88.1503,50.5781
-87.4516,51.0569
-94.2612,50.2191
-90.295,52.008
-93.7211,51.4337
-91.6272,50.4048
-93.5088,51.9819
-84.8947,48.4774
-87.27,51.2418
-89.3098,51.5484
-94.2515,51.3523
-94.8237,49.7415
-89.7602,51.5315
-89.147,51.1846
-92.3654,50.1638
-89.1487,49.6672
-90.4589,51.4267
-80.8325,48.1766
-91.1742,54.2884
-88.3708,52.3113
-79.2576,44.8697
-94.9379,51.2836
-88.1662,51.2165
-94.1929,50.7549
-95.0683,51.5153
-90.0841,49.9544
-93.5862,48.9322
-78.6927,45.4708
-94.4312,49.9618
-81.5817,48.1744
-91.5461,50.5744
-91.4013,50.0062
-94.241,49.3414
-91.211,48.7516
-88.2908,51.5749
-93.9843,51.8152
-91.9282,50.7857
-94.1595,51.8595
-88.5058,50.9158
-89.2785,50.2188
-86.1043,51.2189
-94.9193,50.1389
-92.1838,50.7698
-88.9832,50.5993
-89.8212,48.3262
-93.8932,50.8656
-91.3512,53.036
-94.2039,52.439
-87.7316,49.0614
-77.6719,44.9519
-91.7917,50.5775
-90.0741,48.1637
-88.4199,50.7595
-88.9586,50.1212
-90.4789,51.5333
-92.6442,49.7624
-94.4829,50.0563
-89.8028,52.9154
-81.129,47.339
-90.1972,51.2129
-93.4097,51.5738
-94.0102,49.8842
-94.61,49.8046
-89.2833,52.9425
-89.8307,48.2496
-80.4647,46.4235
-81.0602,46.4566
-91.8194,51.7199
-94.8125,50.0552
-94.353,49.6897
-94.3308,49.7092
-94.1496,50.6158
-90.4458,50.8769
-88.5296,50.8184
-90.0357,49.0871
-81.1424,46.8962
-92.8388,49.9901
-81.2852,46.6819
-79.9633,46.0124
-82.635,48.4287
-79.8443,46.1928
-92.0063,48.8378
-94.8112,50.6246
-80.262,47.1478
-79.232,46.5127
-80.5259,45.7884
-93.8504,51.6092
-92.1938,48.7832
-81.8439,47.0111
-82.4535,47.0743
-90.9913,48.3733
-94.9648,49.602
-92.295,48.8871
-93.9126,50.1144
-91.6014,48.8277
-91.3698,50.4006
-91.3348,48.7306
-95.001,49.3725
-79.8821,46.7155
-90.5408,51.6164
-92.5583,49.013
-93.8417,51.48
-77.9078,45.2814
-79.6353,44.7399
-79.1928,46.3079
-89.2342,50.2839
-89.4614,50.1485
-90.3111,52.7423
-82.3381,48.2409
-88.9643,50.2479
-82.1459,48.5615
-76.6627,45.1319
-92.2497,49.8394
-81.9316,48.2404
-91.8777,50.1044
-81.1146,46.188
-88.8774,50.7131
-88.9667,48.553
-92.9924,53.2602
-92.3847,50.9036
-80.5069,46.7603
-93.6766,51.0879
-90.365,51.609
-90.5397,51.5301
-90.6762,52.8296
-93.9287,52.3243
-94.4204,51.1031
-80.6542,45.8392
-95.0507,50.4802
-78.4356,46.2539
-94.8066,52.3195
-88.5965,50.7824
-82.4122,48.2246
-81.8647,46.687
-95.1445,51.2233
-79.8987,47.2859
-94.4247,51.4735
-79.8205,46.8686
-89.2031,49.9801
-93.4351,51.5785
-82.4639,46.6377
-92.3251,49.5505
-87.5947,49.1747
-88.6195,50.7228
-93.3347,53.607
-78.5483,45.804
-93.4668,49.8973
-93.9842,51.8092
-93.2846,50.1212
-90.2408,50.4232
-82.6504,46.6675
-83.9768,46.6578
-91.7603,48.5695
-91.4165,48.9135
-93.6369,49.124
-92.8898,50.6728
-89.8913,50.9355
-94.2432,49.8122
-94.7882,50.3758
-93.6778,49.1242
-79.2536,46.7643
-79.918,45.2163
-92.618,49.1486
-88.8937,48.5846
-89.5349,50.8727
-81.5956,47.4516
-93.5613,49.2522
-93.5378,51.1086
-94.3281,51.1698
-90.3518,50.5609
-91.5828,53.4786
-92.0537,50.6816
-92.761,48.9175
-80.5855,47.2106
-80.5481,45.8983
-89.4671,50.9075
-93.9986,51.8088
-80.37,45.5896
-79.3876,47.011
-81.3302,46.2578
-93.2414,49.5853
-94.4838,50.3585
-79.8207,44.9939
-94.7708,51.4335
-82.2244,47.1292
-91.8918,49.9804
-94.7192,50.5855
-93.3272,53.1241
-81.85,49.0193
-79.0694,46.3104
-78.5832,46.203
-90.2492,50.2373
-94.4311,49.2501
-94.6479,50.1864
-93.1962,51.3912
-94.1471,49.2092
-80.3269,46.7045
-89.7444,50.2006
-92.8425,49.948
-92.7315,50.9621
-78.8969,46.337
-87.8745,49.6334
-92.868,50.0622
-90.0314,49.9962
-90.4451,48.1699
-93.6028,49.4985
-82.3728,49.3777
-92.5497,48.5687
-94.2553,50.2757
-93.3845,51.3212
-92.0376,48.9086
-80.0141,46.6178
-95.0793,49.7763
-94.7942,50.6473
-91.9589,48.7352
-91.1998,50.9863
-77.0506,44.8843
-85.3327,48.7926
-91.55,53.3352
-92.1791,49.9001
-78.329,45.5934
-79.9282,47.3366
-90.7974,52.0631
-90.2783,49.799
-78.4045,46.0326
-79.4909,47.0808
-93.9944,51.8151
-89.3628,48.3832
-89.9638,48.8608
-80.1109,46.9541
-87.9055,51.2116
-90.8218,49.7393
-83.5111,47.8484
-80.0243,46.9051
-91.265,51.4523
-83.1395,48.6921
-80.1943,45.7853
-93.8971,49.827
-80.0133,49.667
-93.9503,49.8346
-90.9389,50.4073
-79.5767,46.5798
-89.4969,48.5494
-90.1879,51.6229
-95.1502,51.2835
-92.7063,53.2194
-79.9392,48.5244
-92.1827,51.3228
-80.9759,46.3933
-90.228,51.2348
-94.6,49.7103
-94.8261,50.0802
-89.7919,51.3886
-83.4925,47.8536
-94.0993,50.7852
-79.3038,46.4623
-89.2317,50.7378
-89.2515,48.9053
-92.4638,49.6474
-81.3959,50.5544
-94.4288,51.3745
-78.4527,44.7907
-86.7011,49.9242
-80.4857,47.7492
-90.9291,50.5672
-91.8777,51.6431
-89.6512,53.7165
-79.6176,46.5695
-80.2336,46.0874
-91.953,50.053
-80.6804,46.3182
-93.2952,50.7012
-81.6637,46.7987
-79.6753,48.188
-80.5588,45.86
-80.2695,46.7665
-78.0813,46.1831
-91.5007,50.6587
-83.8792,46.7899
-80.3276,46.9646
-94.1694,49.2809
-94.6086,49.8046
-94.6198,49.8071
-83.6619,49.7752
-93.0989,50.9552
-82.323,47.5327
-93.6026,48.9237
-88.7268,50.6214
-80.9649,49.3659
-94.0688,49.7798
-93.4346,49.7033
-92.9772,49.3498
-94.741,49.7757
-80.0165,45.3432
-80.2537,47.549
-89.9145,51.1595
-89.3011,52.7958
-87.446,52.8844
-80.1089,45.6654
-80.9722,46.036
-87.3668,52.9445
-83.7302,46.4587
-80.9167,46.8198
-92.1936,49.5278
-79.7345,48.3956
-94.9981,49.8352
-76.8264,45.2799
-93.1932,49.9883
-91.8897,50.6145
-80.6915,45.8447
-91.6055,48.7252
-92.6813,51.4359
-93.5681,51.0885
-80.2106,46.9111
-79.7416,48.2841
-90.2965,49.9713
-90.237,49.3388
-94.3577,49.7017
-80.1077,46.4312
-80.1937,47.0402
-93.9949,51.8144
-90.8383,50.4235
-92.9159,49.6667
-91.325,48.2869
-81.8127,46.9492
-94.7503,51.4985
-92.0411,48.8485
-77.7117,44.6698
-91.3657,48.7418
-80.5289,46.2503
-94.5228,50.2822
-80.5712,45.9834
-81.7247,48.582
-79.7182,47.0473
-94.1824,51.0208
-93.489,48.89
-87.8956,51.8087
-80.3199,46.2964
-79.768,46.9482
-82.0065,46.9819
-94.9107,50.1337
-77.7356,45.256
-91.2182,51.131
-78.3902,45.1573
-90.5609,49.5418
-90.8746,49.1802
-80.6613,46.984
-92.5939,50.5804
-93.304,49.6417
-92.3256,51.3606
-93.6969,49.8082
-92.9623,49.1301
-92.3596,50.3572
-86.7344,49.1903
-95.1075,49.7084
-90.6361,50.5149
-80.565,45.8875
-94.4406,50.8121
-91.3177,48.5882
-87.6486,56.0025
-90.2027,51.6169
-90.4574,51.6866
-82.5188,49.4217
-93.6504,48.9234
-83.7251,47.9508
-83.5483,49.6743
-81.7458,45.6159
-81.7792,46.0766
-90.2114,53.0156
-91.1446,50.3927
-80.8651,46.2327
-79.8862,46.5733
-81.8626,46.7023
-92.1346,50.2074
-92.6906,51.5438
-80.4903,46.7134
-94.3076,50.134
-94.2949,49.7261
-80.2688,46.6493
-91.2963,51.5399
-92.5785,49.7637
-94.1254,50.3634
-93.8176,51.5018
-87.6641,48.8918
-91.3413,49.3045
-94.1961,49.6579
-91.5036,50.5769
-90.5203,50.4459
-92.2228,50.0941
-80.6424,46.2775
-80.6075,46.6295
-94.3303,51.5933
-90.1739,50.6079
-81.6885,48.315
-94.9123,50.1759
-93.8417,49.0841
-79.6618,46.8336
-80.0765,45.106
-94.2496,49.1928
-80.7445,46.2279
-79.471,44.7896
-90.4663,50.0588
-89.2021,51.2303
-90.2008,51.219
-91.935,49.6651
-93.2867,50.2331
-89.1698,52.6293
-87.8489,51.0841
-89.8574,50.0755
-93.6227,51.476
-93.9624,51.81
-80.9255,46.5604
-79.9364,46.2136
-91.0863,50.8343
-79.8853,47.3111
-94.8145,50.057
-84.5529,48.0805
-94.925,50.1902
-93.9237,49.283
-93.3761,52.1271
-81.0663,46.9458
-79.7062,48.1902
-92.872,50.0936
-80.2162,47.2847
-79.26,46.8093
-90.4684,49.947
-94.2758,52.103
-93.9825,51.8026
-78.6635,45.7274
-80.3045,46.2928
-82.5203,46.2689
-93.9912,51.8026
-94.4889,50.8334
-92.7573,50.9352
-81.3244,47.4637
-92.4072,50.2648
-90.5849,51.4932
-92.8903,51.5313
-92.9782,50.1881
-88.8661,55.3071
-90.3054,49.8869
-76.9863,44.6325
-92.5006,52.9565
-94.9188,49.5727
-94.9163,50.1336
-91.174,50.2263
-87.6982,51.4225
-93.5525,51.4473
-91.3293,48.8522
-80.396,46.6911
-92.1964,49.5296
-92.9645,51.3902
-92.8697,49.8587
-90.772,50.9933
-79.9421,47.3135
-95.022,49.566
-89.8181,52.9978
-79.7193,44.8972
-81.3639,46.0552
-94.7687,49.8499
-79.8311,45.2307
-94.4254,51.5427
-80.5241,45.6169
-78.3603,45.8926
-82.2092,46.0304
-93.8466,50.9675
-93.9931,51.81
-91.0415,49.2473
-81.3977,49.2421
-93.9421,51.1106
-94.9226,50.1391
-87.9692,48.9589
-94.6425,50.2727
-88.4155,49.3295
-81.316,46.7285
-91.7411,50.5699
-89.0562,50.9434
-87.7347,50.8261
-80.7094,46.1699
-88.7744,55.3714
-93.1845,51.4624
-89.9619,53.0645
-81.1227,47.4839
-78.8365,45.425
-93.9489,51.827
-93.0869,50.6431
-91.5756,50.719
-91.448,49.1586
-89.7458,48.5765
-95.1481,50.0918
-79.9565,46.9861
-91.8047,48.9375
-88.8378,51.1818
-91.1486,49.6841
-87.3638,52.9444
-94.7085,51.5147
-81.504,49.9604
-83.1585,47.0811
-81.8994,46.7884
-79.8608,46.7881
-78.1951,44.6014
-91.6784,50.0817
-91.9701,50.0127
-93.4893,51.2563
-89.6551,48.1064
-80.0977,46.6478
-80.299,46.1573
-92.8707,49.7629
-92.8733,49.776
-94.4624,51.393
-82.6007,46.3119
-81.0782,46.6845
-79.3617,46.3941
-78.7838,46.364
-78.1614,45.3727
-92.3296,48.881
-80.9505,46.7832
-94.6989,51.567
-79.7704,45.0069
-88.6766,52.6005
-80.2955,46.1004
-85.5402,49.5673
-79.8149,46.5464
-94.9516,50.0473
-80.6752,46.4243
-80.422,46.9925
-90.9824,48.9382
-94.3148,52.1035
-89.0571,50.2858
-85.9263,49.7901
-78.4602,45.5775
-80.2305,47.0305
-91.9603,49.8435
-89.4841,50.4242
-92.1765,48.726
-93.7651,50.6011
-93.4777,49.7014
-94.4627,50.1794
-92.2646,49.4005
-80.3147,46.7404
-93.3261,51.4817
-89.6398,50.8678
-94.3861,51.4155
-81.0223,46.7483
-94.932,50.1294
-77.9235,44.7158
-94.158,49.6433
-84.1362,49.8046
-92.6525,53.1242
-79.1791,45.9119
-79.9857,45.9217
-79.9262,47.1529
-91.4081,52.3247
-87.6739,51.4299
-80.6462,46.6643
-81.5191,46.9154
-81.9612,46.3833
-80.3896,46.2345
-93.8698,51.7478
-94.9602,49.8328
-89.2851,48.3568
-88.4231,50.6004
-88.043,51.4694
-93.0189,50.162
-93.4004,51.2468
-92.2693,49.8412
-89.4682,50.5064
-90.967,49.2141
-93.9774,49.8483
-80.7939,46.3047
-80.1742,45.8197
-81.9932,48.0343
-80.7551,46.0276
-92.7906,48.8693
-80.303,46.9347
-79.97,46.9754
-81.1749,46.3972
-91.5936,50.1167
-94.9098,50.1732
-90.8453,50.5791
-81.9285,49.8525
-83.0394,47.0525
-92.7002,50.7354
-92.2213,50.2215
-93.7647,51.4789
-94.5186,50.1431
-94.0098,51.7242
-92.4856,50.4028
-93.1041,48.7876
-91.7721,51.2743
-79.9924,46.9639
-93.173,51.7479
-92.0588,50.3875
-94.4005,50.7742
-80.3824,45.6084
-81.7032,47.6158
-93.879,49.574
-93.3773,52.1352
-85.6119,48.6929
-93.1758,50.197
-91.1987,51.1257
-82.4418,48.2406
-87.562,50.033
-86.482,49.9576
-76.7864,44.9011
-95.0567,49.7537
-88.8984,48.5686
-94.8739,50.3529
-80.5264,46.3302
-81.4102,46.7228
-93.4517,52.7443
-93.1212,52.6956
-80.6436,46.885
-93.5925,51.0929
-90.6313,51.4771
-81.3029,49.2442
-81.0163,46.7802
-80.4045,45.6269
-91.589,50.6022
-77.7258,45.8189
-80.8023,46.4054
-81.3739,46.0603
-80.4854,46.3291
-93.458,49.2248
-93.8823,49.9667
-95.0369,50.6325
-81.4828,46.5707
-79.8601,46.6342
-91.3702,51.1246
-77.4444,44.9143
-93.0941,49.9426
-79.728,46.841
-90.9904,48.4642
-94.7009,50.5714
-77.8947,45.9235
-91.7584,50.5557
-88.4276,50.6848
-89.2287,50.7414
-91.9513,50.2976
-80.3301,46.6604
-91.4769,52.3301
-93.984,51.8017
-93.159,50.2132
-86.2955,50.8874
-94.2842,51.6505
-80.3859,47.2654
-91.1581,48.6532
-91.6464,48.6527
-89.4812,50.3684
-93.0612,49.303
-78.734,45.6285
-94.8508,50.2472
-93.981,51.8009
-91.5898,50.6032
-80.5516,45.9886
-87.2977,51.0897
-92.1491,49.5089
-88.6886,48.4963
-80.5155,45.9582
-94.01,51.7997
-90.4952,50.9341
-91.4989,50.8125
-90.2824,50.7859
-94.3203,50.2638
-89.4225,48.5849
-91.352,50.5901
-95.0725,49.7324
-80.5419,47.2976
-80.0562,45.6269
-91.5904,50.6032
-93.9886,51.8143
-79.4989,47.0504
-81.2601,46.2553
-93.5665,50.417
-93.9709,51.8036
-82.4726,48.4237
-92.7286,48.9942
-82.2496,49.0831
-91.9556,50.2959
-91.2905,50.609
-86.7382,49.5015
-94.9529,49.6913
