longitude,latitude,Province,City / Town
-89.801,48.3565,Ontario,Neebing
-90.2592,48.8402,Ontario,Neebing
-89.2705,48.3565,Ontario,Thunder Bay
-89.0873,50.3508,Ontario,Thunder Bay
-88.616,50.5471,Ontario,Greenstone
-89.0293,50.6396,Ontario,Greenstone
-88.6438,50.2895,Ontario,Greenstone
-89.6788,48.0337,Ontario,Neebing
-90.2109,48.777,Ontario,Neebing
-89.4914,49.0087,Ontario,Thunder Bay
-89.2908,50.4036,Ontario,Thunder Bay
-89.4282,48.5215,Ontario,Thunder Bay
-88.823,48.5651,Ontario,Thunder Bay
-88.9486,50.7399,Ontario,Greenstone
-89.0943,50.8273,Ontario,Greenstone
-89.8509,48.2833,Ontario,Neebing
-90.4346,49.088,Ontario,Atikokan
-88.7033,48.5129,Ontario,Thunder Bay
-90.8971,49.0029,Ontario,Atikokan
-89.1734,49.5846,Ontario,Thunder Bay
-88.9291,48.3249,Ontario,Thunder Bay
-89.2812,48.3554,Ontario,Thunder Bay
-81.7396,47.6954,Ontario,Timmins
-81.654,47.8867,Ontario,Timmins
-81.1368,48.036,Ontario,Timmins
-81.0429,48.0451,Ontario,Timmins
-81.6994,48.6673,Ontario,Timmins
-81.5362,48.6502,Ontario,Timmins
-81.6745,47.6094,Ontario,Timmins
-80.953,48.0397,Ontario,Timmins
-81.8616,47.9834,Ontario,Timmins
-81.4093,47.204,Ontario,Rayside-Balfour
-81.0555,47.2533,Ontario,Rayside-Balfour
-81.4542,48.4338,Ontario,Timmins
-81.2642,48.5522,Ontario,Timmins
-80.9823,48.5822,Ontario,Iroquois Falls
-81.4469,48.3753,Ontario,Timmins
-81.3318,48.5251,Ontario,Timmins
-81.8564,47.5857,Ontario,Timmins
-81.9468,47.9521,Ontario,Timmins
-81.5608,47.4274,Ontario,Rayside-Balfour
-81.6479,48.3564,Ontario,Timmins
-85.7159,48.6893,Ontario,Marathon
-85.2567,49.394,Ontario,Hornepayne
-86.2549,49.456,Ontario,Marathon
-83.9602,48.3075,Ontario,Hornepayne
-86.2199,49.4854,Ontario,Marathon
-86.2542,49.5009,Ontario,Marathon
-86.2372,49.3461,Ontario,Marathon
-85.5561,48.718,Ontario,Marathon
-86.1942,49.3683,Ontario,Marathon
-85.8218,48.6931,Ontario,Marathon
-85.6289,48.6919,Ontario,Marathon
-84.1335,48.3432,Ontario,Hornepayne
-84.8958,48.4793,Ontario,Hornepayne
-84.0971,48.9568,Ontario,Hornepayne
-85.1031,49.5526,Ontario,Hornepayne
-86.1508,48.6843,Ontario,Marathon
-85.7756,48.6927,Ontario,Marathon
-84.4215,48.0647,Ontario,Hornepayne
-84.6082,48.9829,Ontario,Hornepayne
-84.5544,48.4825,Ontario,Hornepayne
-85.4095,48.9284,Ontario,Hornepayne
-84.906,48.627,Ontario,Hornepayne
-84.7244,48.0747,Ontario,Hornepayne
-84.9597,48.9753,Ontario,Hornepayne
-85.3113,48.9639,Ontario,Hornepayne
-85.6204,49.201,Ontario,Hornepayne
-85.3583,48.6155,Ontario,Hornepayne
-85.1326,48.4798,Ontario,Hornepayne
-84.8555,47.5995,Ontario,Sault Ste. Marie
-84.8524,47.6102,Ontario,Sault Ste. Marie
-85.8512,48.7177,Ontario,Marathon
-84.009,47.6768,Ontario,Sault Ste. Marie
-84.5547,48.2566,Ontario,Hornepayne
-85.276,48.4406,Ontario,Hornepayne
-85.0769,49.3389,Ontario,Hornepayne
-84.0612,48.3089,Ontario,Hornepayne
-86.1332,48.6824,Ontario,Marathon
-84.8601,49.291,Ontario,Hornepayne
-84.4497,48.7402,Ontario,Hornepayne
-81.6367,52.2201,Ontario,Kapuskasing
-87.7135,56.0036,Ontario,Greenstone
-87.7135,56.0036,Ontario,Greenstone
-81.556,49.2079,Ontario,Timmins
-84.7341,50.8511,Ontario,Hearst
-84.7057,50.8505,Ontario,Hearst
-81.6524,52.292,Ontario,Kapuskasing
-85.438,54.9668,Ontario,Greenstone
-85.43,54.9712,Ontario,Greenstone
-87.7133,55.9946,Ontario,Greenstone
-81.7364,49.3418,Ontario,Kapuskasing
-84.6317,53.1152,Ontario,Hearst
-84.9106,53.2194,Ontario,Hearst
-80.6721,49.9913,Ontario,Iroquois Falls
-81.7911,49.3144,Ontario,Kapuskasing
-83.7522,48.8768,Ontario,Hearst
-83.1719,48.9243,Ontario,Kapuskasing
-82.6903,49.4577,Ontario,Kapuskasing
-82.9319,49.9847,Ontario,Kapuskasing
-82.8614,49.0917,Ontario,Kapuskasing
-83.8933,49.029,Ontario,Hearst
-83.7228,49.8105,Ontario,Hearst
-82.9252,49.1122,Ontario,Kapuskasing
-82.5239,48.8501,Ontario,Kapuskasing
-83.8403,49.3227,Ontario,Hearst
-83.6312,49.6596,Ontario,Hearst
-82.4075,48.7328,Ontario,Kapuskasing
-83.6253,49.057,Ontario,Hearst
-82.7377,49.6279,Ontario,Kapuskasing
-82.1521,49.7486,Ontario,Kapuskasing
-83.2907,49.5796,Ontario,Hearst
-84.492,49.7128,Ontario,Hornepayne
-84.1219,49.661,Ontario,Hearst
-84.0998,49.6136,Ontario,Hearst
-83.5951,48.66,Ontario,Hearst
-82.443,48.7396,Ontario,Kapuskasing
-82.4768,48.7338,Ontario,Kapuskasing
-82.782,49.5139,Ontario,Kapuskasing
-83.1442,50.0529,Ontario,Hearst
-84.0309,49.7216,Ontario,Hearst
-83.1952,50.0088,Ontario,Hearst
-83.0859,49.0896,Ontario,Kapuskasing
-83.1709,49.0898,Ontario,Hearst
-83.5801,49.8461,Ontario,Hearst
-84.6216,49.6453,Ontario,Hornepayne
-83.7674,48.9781,Ontario,Hearst
-84.5995,49.5864,Ontario,Hornepayne
-81.8366,49.566,Ontario,Kapuskasing
-82.8632,50.0128,Ontario,Kapuskasing
-83.781,48.9778,Ontario,Hearst
-83.8813,48.9384,Ontario,Hearst
-83.75,48.9667,Ontario,Hearst
-82.1335,49.2486,Ontario,Kapuskasing
-82.451,49.299,Ontario,Kapuskasing
-83.4269,48.6392,Ontario,Hearst
-84.2259,49.9037,Ontario,Hearst
-84.2874,49.7261,Ontario,Hearst
-83.5316,48.9116,Ontario,Hearst
-83.5439,48.8843,Ontario,Hearst
-82.5297,50.014,Ontario,Kapuskasing
-82.5134,49.3594,Ontario,Kapuskasing
-84.2676,49.2857,Ontario,Hornepayne
-84.3026,49.5016,Ontario,Hornepayne
-84.2874,49.7261,Ontario,Hearst
-84.0915,49.9139,Ontario,Hearst
-84.0043,49.8388,Ontario,Hearst
-82.1274,49.5815,Ontario,Kapuskasing
-84.4839,49.763,Ontario,Hornepayne
-84.0884,49.8967,Ontario,Hearst
-82.016,49.6149,Ontario,Kapuskasing
-84.3563,49.9121,Ontario,Hearst
-83.9847,49.9767,Ontario,Hearst
-84.3914,49.9084,Ontario,Hearst
-82.3304,49.0081,Ontario,Kapuskasing
-84.1385,50.0383,Ontario,Hearst
-81.9079,49.8317,Ontario,Kapuskasing
-83.7317,49.795,Ontario,Hearst
-83.408,49.1778,Ontario,Hearst
-84.4192,49.5159,Ontario,Hornepayne
-84.2361,49.4793,Ontario,Hornepayne
-83.9654,49.5715,Ontario,Hearst
-83.0874,49.0914,Ontario,Kapuskasing
-82.4061,48.8795,Ontario,Kapuskasing
-81.932,49.4933,Ontario,Kapuskasing
-83.7626,49.8248,Ontario,Hearst
-81.942,49.2953,Ontario,Kapuskasing
-82.5352,49.351,Ontario,Kapuskasing
-82.4931,49.3255,Ontario,Kapuskasing
-82.1477,49.8008,Ontario,Kapuskasing
-83.0996,49.1541,Ontario,Kapuskasing
-83.2205,49.769,Ontario,Hearst
-82.767,49.1354,Ontario,Kapuskasing
-76.4912,45.2618,Ontario,Arnprior
-76.4826,45.2754,Ontario,Arnprior
-76.5373,45.2711,Ontario,Renfrew
-76.4912,45.2627,Ontario,Arnprior
-76.3393,45.1421,Ontario,Carleton Place
-76.3456,45.1412,Ontario,Carleton Place
-93.1292,50.3334,Ontario,Ear Falls
-94.2738,50.4165,Ontario,Red Lake
-94.1759,50.4445,Ontario,Red Lake
-94.5605,50.5749,Ontario,Red Lake
-94.8746,50.6602,Ontario,Red Lake
-94.1179,49.8946,Ontario,Ear Falls
-79.6743,47.6811,Ontario,Temiskaming Shores
-79.9078,47.9714,Ontario,Englehart
-79.6975,47.8164,Ontario,Englehart
-79.6743,47.6811,Ontario,Temiskaming Shores
-79.9852,48.6128,Ontario,Kirkland Lake
-79.5589,47.7562,Ontario,Temiskaming Shores
-80.555,47.517,Ontario,Englehart
-80.2348,47.7969,Ontario,Englehart
-80.2278,47.4595,Ontario,Englehart
-80.1389,48.507,Ontario,Kirkland Lake
-80.5985,47.7349,Ontario,Kirkland Lake
-80.0875,48.0478,Ontario,Kirkland Lake
-80.0334,47.7117,Ontario,Englehart
-79.715,47.8661,Ontario,Englehart
-80.1745,48.0637,Ontario,Kirkland Lake
-79.9055,48.0885,Ontario,Kirkland Lake
-80.7982,48.179,Ontario,Iroquois Falls
-79.9264,48.3766,Ontario,Kirkland Lake
-80.3586,48.3726,Ontario,Kirkland Lake
-80.3586,48.3717,Ontario,Kirkland Lake
-79.5385,48.0079,Ontario,Englehart
-80.067,48.8069,Ontario,Iroquois Falls
-80.5899,48.1469,Ontario,Kirkland Lake
-80.3356,48.0648,Ontario,Kirkland Lake
-80.2971,48.0277,Ontario,Kirkland Lake
-80.906,48.0622,Ontario,Timmins
-80.7135,48.1689,Ontario,Iroquois Falls
-79.7873,48.5488,Ontario,Kirkland Lake
-80.3553,48.6317,Ontario,Iroquois Falls
-80.0802,48.4571,Ontario,Kirkland Lake
-79.7001,48.3527,Ontario,Kirkland Lake
-80.7228,48.1887,Ontario,Iroquois Falls
-80.7302,48.0655,Ontario,Kirkland Lake
-80.1366,47.5182,Ontario,Englehart
-79.6152,48.3472,Ontario,Kirkland Lake
-80.6312,47.4426,Ontario,Englehart
-80.8362,47.6311,Ontario,Kirkland Lake
-80.3509,47.5916,Ontario,Englehart
-80.4578,47.6668,Ontario,Englehart
-79.7354,48.3458,Ontario,Kirkland Lake
-79.843,48.3623,Ontario,Kirkland Lake
-80.9879,47.8256,Ontario,Timmins
-80.6272,47.4507,Ontario,Englehart
-80.0799,48.2484,Ontario,Kirkland Lake
-80.1054,48.0992,Ontario,Kirkland Lake
-80.1997,47.7355,Ontario,Englehart
-80.7383,47.792,Ontario,Kirkland Lake
-79.9759,47.9272,Ontario,Englehart
-79.9495,47.9089,Ontario,Englehart
-79.5217,48.1751,Ontario,Englehart
-79.5266,44.8164,Ontario,Gravenhurst
-79.5097,44.7838,Ontario,Gravenhurst
-86.5862,48.7767,Ontario,Marathon
-86.9649,50.2229,Ontario,Greenstone
-87.9675,49.6108,Ontario,Greenstone
-87.3065,48.8202,Ontario,Marathon
-86.5623,49.7931,Ontario,Greenstone
-87.524,49.692,Ontario,Greenstone
-86.7894,49.979,Ontario,Greenstone
-85.9439,51.6282,Ontario,Greenstone
-85.9422,51.6372,Ontario,Greenstone
-85.9206,51.6334,Ontario,Greenstone
-88.2152,51.0961,Ontario,Greenstone
-87.1565,48.7953,Ontario,Marathon
-87.2179,50.0644,Ontario,Greenstone
-87.2513,50.0427,Ontario,Greenstone
-85.9091,51.6324,Ontario,Greenstone
-86.5963,49.0466,Ontario,Marathon
-87.0204,48.8044,Ontario,Marathon
-85.9231,51.6505,Ontario,Greenstone
-85.7914,51.7121,Ontario,Greenstone
-86.8075,50.3154,Ontario,Greenstone
-87.5348,51.0427,Ontario,Greenstone
-88.0334,50.8191,Ontario,Greenstone
-87.9811,49.1871,Ontario,Greenstone
-88.2241,49.0201,Ontario,Thunder Bay
-88.229,49.0551,Ontario,Thunder Bay
-86.8801,50.5043,Ontario,Greenstone
-88.5745,49.2884,Ontario,Thunder Bay
-78.6725,45.5448,Ontario,Huntsville
-77.5516,45.8263,Ontario,Deep River
-77.8745,45.7718,Ontario,Deep River
-77.9287,46.0692,Ontario,Deep River
-79.0403,45.7597,Ontario,South River
-78.4961,45.5636,Ontario,Huntsville
-78.6663,45.6311,Ontario,Huntsville
-78.5286,45.4941,Ontario,Huntsville
-78.2853,45.8693,Ontario,Mattawa
-77.6342,45.8856,Ontario,Deep River
-78.3064,45.5926,Ontario,Bancroft
-78.6203,45.7778,Ontario,Mattawa
-78.36,45.7055,Ontario,Mattawa
-77.8354,45.7863,Ontario,Deep River
-77.7954,45.8368,Ontario,Deep River
-77.8342,45.7881,Ontario,Deep River
-78.3825,45.4989,Ontario,Bancroft
-77.8438,45.8014,Ontario,Deep River
-78.4777,45.7468,Ontario,Mattawa
-78.0705,44.9225,Ontario,Bancroft
-77.2103,44.9044,Ontario,Bancroft
-77.8235,45.269,Ontario,Bancroft
-77.0915,44.9481,Ontario,Renfrew
-78.2183,45.0639,Ontario,Bancroft
-83.3425,47.8359,Ontario,Thessalon
-83.3682,47.7543,Ontario,Thessalon
-83.2285,47.8579,Ontario,Elliot Lake
-82.378,48.2501,Ontario,Timmins
-82.721,47.5499,Ontario,Elliot Lake
-83.3853,47.835,Ontario,Thessalon
-82.139,47.6742,Ontario,Timmins
-83.3468,47.8718,Ontario,Thessalon
-83.8564,47.8962,Ontario,Sault Ste. Marie
-83.4002,48.1586,Ontario,Hearst
-83.3379,47.9709,Ontario,Kapuskasing
-82.2624,47.2679,Ontario,Elliot Lake
-82.7104,47.6311,Ontario,Elliot Lake
-83.0112,47.4912,Ontario,Elliot Lake
-81.2136,49.0876,Ontario,Iroquois Falls
-87.7297,56.0125,Ontario,Greenstone
-81.2399,49.155,Ontario,Iroquois Falls
-87.553,55.9954,Ontario,Greenstone
-81.5814,49.2725,Ontario,Timmins
-81.6497,52.2084,Ontario,Kapuskasing
-81.6658,52.211,Ontario,Kapuskasing
-81.8432,49.1432,Ontario,Kapuskasing
-80.9636,51.9431,Ontario,Kapuskasing
-81.6613,52.2029,Ontario,Kapuskasing
-80.2551,48.802,Ontario,Iroquois Falls
-92.599,49.7185,Ontario,Dryden
-92.6142,49.7357,Ontario,Dryden
-91.5806,49.3912,Ontario,Atikokan
-92.7986,49.7577,Ontario,Dryden
-93.4852,49.8297,Ontario,Dryden
-92.3174,49.7226,Ontario,Dryden
-91.908,49.231,Ontario,Atikokan
-92.7783,49.6444,Ontario,Dryden
-90.7012,50.1885,Ontario,Atikokan
-92.8671,50.1176,Ontario,Dryden
-93.3544,49.8113,Ontario,Dryden
-92.1134,49.9524,Ontario,Dryden
-91.757,49.664,Ontario,Atikokan
-91.7789,49.4546,Ontario,Atikokan
-91.1516,49.9141,Ontario,Atikokan
-93.2798,48.6754,Ontario,Fort Frances
-93.0339,48.7054,Ontario,Fort Frances
-92.6748,48.7608,Ontario,Fort Frances
-91.0141,49.1193,Ontario,Atikokan
-91.1462,48.6635,Ontario,Atikokan
-93.0328,48.9987,Ontario,Fort Frances
-79.7352,44.9917,Ontario,Midland
-79.7821,44.9923,Ontario,Midland
-80.1899,45.8447,Ontario,Parry Sound
-79.8424,45.2737,Ontario,Parry Sound
-79.853,45.5079,Ontario,Parry Sound
-79.5289,44.9227,Ontario,Gravenhurst
-80.0386,45.2837,Ontario,Parry Sound
-80.3559,45.4092,Ontario,Parry Sound
-79.8365,45.2503,Ontario,Parry Sound
-79.7516,44.937,Ontario,Midland
-80.5121,45.9599,Ontario,Greater Sudbury
-80.2484,45.7065,Ontario,Parry Sound
-79.7528,45.0586,Ontario,Midland
-80.2525,45.4032,Ontario,Parry Sound
-79.8396,44.974,Ontario,Midland
-79.7195,44.898,Ontario,Midland
-79.7803,44.8986,Ontario,Midland
-79.7788,44.9103,Ontario,Midland
-79.799,44.9141,Ontario,Midland
-77.5785,45.6565,Ontario,Petawawa
-76.8644,45.2554,Ontario,Renfrew
-76.5931,44.5726,Ontario,Kingston
-76.789,44.3897,Ontario,Skatepark
-76.9717,44.5937,Ontario,Skatepark
-94.3213,52.1065,Ontario,Red Lake
-92.9926,52.5005,Ontario,Red Lake
-93.0368,52.5005,Ontario,Red Lake
-94.2919,52.0979,Ontario,Red Lake
-94.3067,52.1067,Ontario,Red Lake
-93.9936,51.8131,Ontario,Red Lake
-93.3059,53.0665,Ontario,Red Lake
-92.7838,53.0128,Ontario,Red Lake
-94.2924,52.1159,Ontario,Red Lake
-92.1876,51.4098,Ontario,Ear Falls
-94.3675,50.7392,Ontario,Red Lake
-93.6882,50.8989,Ontario,Red Lake
-93.3059,53.0665,Ontario,Red Lake
-92.6938,50.9626,Ontario,Ear Falls
-94.0617,51.0032,Ontario,Red Lake
-94.2114,50.7319,Ontario,Red Lake
-93.6635,53.0291,Ontario,Red Lake
-93.9505,51.8314,Ontario,Red Lake
-93.6625,51.7875,Ontario,Red Lake
-93.9692,51.3493,Ontario,Red Lake
-94.9061,51.1237,Ontario,Red Lake
-82.5676,46.3588,Ontario,Elliot Lake
-84.074,47.0836,Ontario,Sault Ste. Marie
-83.1717,46.2194,Ontario,Thessalon
-84.1951,47.1605,Ontario,Sault Ste. Marie
-82.5535,46.3212,Ontario,Elliot Lake
-83.5374,46.9192,Ontario,Thessalon
-82.8983,47.009,Ontario,Elliot Lake
-90.2326,51.2324,Ontario,Atikokan
-90.2217,51.2241,Ontario,Atikokan
-90.3639,52.6061,Ontario,Ear Falls
-90.6427,50.4086,Ontario,Atikokan
-90.2149,51.2176,Ontario,Atikokan
-91.2738,51.8495,Ontario,Ear Falls
-91.8346,51.7216,Ontario,Ear Falls
-90.2293,51.0974,Ontario,Atikokan
-91.8295,50.2197,Ontario,Dryden
-91.3903,53.6871,Ontario,Ear Falls
-89.0354,53.6608,Ontario,Greenstone
-90.5468,53.0317,Ontario,Ear Falls
-90.08,51.8733,Ontario,Ear Falls
-91.4019,50.4305,Ontario,Dryden
-91.9234,50.3456,Ontario,Dryden
-91.8986,50.2308,Ontario,Dryden
-90.9423,50.6391,Ontario,Dryden
-91.8847,50.2562,Ontario,Dryden
-91.9134,50.2295,Ontario,Dryden
-91.8856,50.5782,Ontario,Dryden
-91.0141,50.4794,Ontario,Atikokan
-91.3085,50.3653,Ontario,Dryden
-92.6925,50.3016,Ontario,Dryden
-91.8852,50.2382,Ontario,Dryden
-92.0403,50.1946,Ontario,Dryden
-91.9372,50.2333,Ontario,Dryden
-81.5394,46.3557,Ontario,Espanola
-80.7765,46.6529,Ontario,Greater Sudbury
-80.4097,46.2502,Ontario,Greater Sudbury
-81.3904,46.2519,Ontario,Espanola
-81.0433,46.9131,Ontario,Rayside-Balfour
-80.8321,45.978,Ontario,Greater Sudbury
-80.8695,46.5738,Ontario,Greater Sudbury
-81.7731,46.9807,Ontario,Rayside-Balfour
-80.7537,46.48,Ontario,Greater Sudbury
-81.5519,46.8227,Ontario,Rayside-Balfour
-82.3053,46.9138,Ontario,Elliot Lake
-80.7862,46.1768,Ontario,Greater Sudbury
-81.0416,46.3759,Ontario,Greater Sudbury
-80.815,46.4594,Ontario,Greater Sudbury
-80.6791,46.5419,Ontario,Greater Sudbury
-80.9765,46.5586,Ontario,Greater Sudbury
-81.1325,46.3425,Ontario,Greater Sudbury
-80.7849,46.175,Ontario,Greater Sudbury
-80.7727,46.6178,Ontario,Greater Sudbury
-80.8997,46.4523,Ontario,Greater Sudbury
-80.8828,46.4217,Ontario,Greater Sudbury
-80.757,46.615,Ontario,Greater Sudbury
-80.7913,46.2065,Ontario,Greater Sudbury
-80.799,46.2128,Ontario,Greater Sudbury
-80.7588,46.2091,Ontario,Greater Sudbury
-80.7159,46.2342,Ontario,Greater Sudbury
-80.7044,46.6968,Ontario,Greater Sudbury
-81.403,46.0215,Ontario,Espanola
-81.4017,46.0215,Ontario,Espanola
-80.7773,46.445,Ontario,Greater Sudbury
-80.9779,46.1473,Ontario,Greater Sudbury
-80.8619,46.9752,Ontario,Greater Sudbury
-81.7414,46.1089,Ontario,Espanola
-80.7733,46.1588,Ontario,Greater Sudbury
-80.7644,46.12,Ontario,Greater Sudbury
-80.7478,46.0615,Ontario,Greater Sudbury
-80.6789,46.1297,Ontario,Greater Sudbury
-80.7471,46.2307,Ontario,Greater Sudbury
-80.7606,46.1128,Ontario,Greater Sudbury
-80.6826,46.1657,Ontario,Greater Sudbury
-80.5261,46.8951,Ontario,Greater Sudbury
-80.8966,45.9933,Ontario,Greater Sudbury
-80.7828,47.0227,Ontario,Greater Sudbury
-80.8717,46.1832,Ontario,Greater Sudbury
-80.8826,46.509,Ontario,Greater Sudbury
-81.039,46.4209,Ontario,Greater Sudbury
-80.7587,46.5457,Ontario,Greater Sudbury
-80.8655,46.6044,Ontario,Greater Sudbury
-80.8828,46.4217,Ontario,Greater Sudbury
-80.8826,46.5099,Ontario,Greater Sudbury
-81.2215,46.5134,Ontario,Rayside-Balfour
-80.8642,46.5864,Ontario,Greater Sudbury
-80.6676,46.5186,Ontario,Greater Sudbury
-89.2985,48.3496,Ontario,Thunder Bay
-89.2718,48.3564,Ontario,Thunder Bay
-89.2607,48.3504,Ontario,Thunder Bay
-88.7011,48.5669,Ontario,Thunder Bay
-89.2746,48.3591,Ontario,Thunder Bay
-89.4583,48.529,Ontario,Thunder Bay
-89.2985,48.3496,Ontario,Thunder Bay
-89.2461,48.3237,Ontario,Thunder Bay
-88.8909,50.2912,Ontario,Greenstone
-89.7982,48.5761,Ontario,Neebing
-89.227,48.5364,Ontario,Thunder Bay
-89.3726,48.5784,Ontario,Thunder Bay
-89.0447,50.3083,Ontario,Thunder Bay
-89.2889,48.3471,Ontario,Thunder Bay
-90.7993,49.1433,Ontario,Atikokan
-89.2999,48.3496,Ontario,Thunder Bay
-89.1243,49.7609,Ontario,Thunder Bay
-89.8999,48.5988,Ontario,Neebing
-89.2829,50.589,Ontario,Thunder Bay
-89.0701,50.2791,Ontario,Thunder Bay
-89.6059,48.6328,Ontario,Thunder Bay
-88.711,48.4588,Ontario,Thunder Bay
-89.042,50.3102,Ontario,Thunder Bay
-88.2056,50.4496,Ontario,Greenstone
-89.3678,48.6793,Ontario,Thunder Bay
-88.6179,50.8484,Ontario,Greenstone
-89.4723,48.5943,Ontario,Thunder Bay
-89.3813,49.1937,Ontario,Thunder Bay
-88.9079,50.2243,Ontario,Greenstone
-89.3963,48.7651,Ontario,Thunder Bay
-89.2963,48.9588,Ontario,Thunder Bay
-88.6678,48.7923,Ontario,Thunder Bay
-89.6634,48.6166,Ontario,Thunder Bay
-89.6295,48.4082,Ontario,Neebing
-81.2314,48.2068,Ontario,Timmins
-81.7138,47.7586,Ontario,Timmins
-81.3581,48.426,Ontario,Timmins
-82.2722,48.1676,Ontario,Timmins
-81.4924,48.3266,Ontario,Timmins
-81.7102,47.6884,Ontario,Timmins
-81.3503,48.0635,Ontario,Timmins
-81.8313,47.9323,Ontario,Timmins
-81.5328,48.3264,Ontario,Timmins
-81.9524,48.2535,Ontario,Timmins
-81.7805,48.6398,Ontario,Timmins
-81.6035,48.5959,Ontario,Timmins
-82.2499,48.1886,Ontario,Timmins
-81.0918,47.6519,Ontario,Timmins
-80.9529,48.1567,Ontario,Timmins
-81.1635,47.5618,Ontario,Timmins
-85.4291,48.1675,Ontario,Marathon
-86.0012,48.693,Ontario,Marathon
-86.2557,48.9459,Ontario,Marathon
-85.9326,49.0433,Ontario,Marathon
-86.1083,49.3947,Ontario,Marathon
-84.8497,48.2256,Ontario,Hornepayne
-84.0229,48.595,Ontario,Hornepayne
-84.2033,48.2756,Ontario,Hornepayne
-84.5568,47.5287,Ontario,Sault Ste. Marie
-85.7615,49.1567,Ontario,Marathon
-86.3049,49.3331,Ontario,Marathon
-85.6354,48.6524,Ontario,Marathon
-85.9225,48.6896,Ontario,Marathon
-79.2655,46.2898,Ontario,North Bay
-79.1766,46.3865,Ontario,North Bay
-79.0919,46.3177,Ontario,North Bay
-79.7125,46.1085,Ontario,North Bay
-79.9975,46.1609,Ontario,North Bay
-78.8547,46.1731,Ontario,Mattawa
-78.7988,46.3718,Ontario,Mattawa
-79.3298,46.3538,Ontario,North Bay
-79.3337,46.3547,Ontario,North Bay
-80.3361,47.2838,Ontario,Temiskaming Shores
-79.38,46.5912,Ontario,North Bay
-79.4117,46.2191,Ontario,North Bay
-80.0067,46.9367,Ontario,Temiskaming Shores
-80.3129,47.1379,Ontario,Temiskaming Shores
-79.5452,45.9751,Ontario,Powassan
-80.0183,46.1548,Ontario,North Bay
-80.0904,46.959,Ontario,Temiskaming Shores
-79.7702,46.4215,Ontario,North Bay
-79.9869,46.9429,Ontario,Temiskaming Shores
-80.027,46.7605,Ontario,North Bay
-80.2056,47.0796,Ontario,Temiskaming Shores
-79.8162,47.1167,Ontario,Temiskaming Shores
-80.0888,46.824,Ontario,Temiskaming Shores
-79.7404,46.6398,Ontario,North Bay
-80.0089,46.8927,Ontario,Temiskaming Shores
-80.0388,46.8335,Ontario,Temiskaming Shores
-80.6006,47.2787,Ontario,Greater Sudbury
-78.4128,46.2845,Ontario,Mattawa
-80.1855,47.362,Ontario,Temiskaming Shores
-80.3281,47.3989,Ontario,Temiskaming Shores
-79.3192,46.1475,Ontario,Powassan
-78.8493,46.3764,Ontario,Mattawa
-79.7015,47.2243,Ontario,Temiskaming Shores
-79.7737,47.1316,Ontario,Temiskaming Shores
-79.8309,47.2284,Ontario,Temiskaming Shores
-80.1686,47.0874,Ontario,Temiskaming Shores
-80.0968,47.2812,Ontario,Temiskaming Shores
-80.2184,47.1948,Ontario,Temiskaming Shores
-80.159,47.1152,Ontario,Temiskaming Shores
-80.1831,47.1721,Ontario,Temiskaming Shores
-79.9777,47.4935,Ontario,Temiskaming Shores
-79.8704,47.2333,Ontario,Temiskaming Shores
-80.1042,47.1607,Ontario,Temiskaming Shores
-80.7117,47.2817,Ontario,Rayside-Balfour
-79.8987,47.0797,Ontario,Temiskaming Shores
-80.3119,46.8049,Ontario,Greater Sudbury
-78.632,46.3208,Ontario,Mattawa
-79.9907,47.3019,Ontario,Temiskaming Shores
-80.2747,46.8416,Ontario,Greater Sudbury
-80.0603,46.1209,Ontario,North Bay
-80.0123,47.4164,Ontario,Temiskaming Shores
-79.8717,47.2369,Ontario,Temiskaming Shores
-80.0928,47.364,Ontario,Temiskaming Shores
-80.4215,47.3364,Ontario,Temiskaming Shores
-80.2394,47.2994,Ontario,Temiskaming Shores
-80.6725,47.4265,Ontario,Englehart
-79.9103,46.7703,Ontario,North Bay
-80.3813,47.3767,Ontario,Temiskaming Shores
-80.2319,47.1778,Ontario,Temiskaming Shores
-80.4011,47.3831,Ontario,Englehart
-80.4786,47.4582,Ontario,Englehart
-80.1027,46.1393,Ontario,North Bay
-79.9206,46.0549,Ontario,North Bay
-79.8618,46.9552,Ontario,Temiskaming Shores
-79.7063,46.0941,Ontario,North Bay
-92.6096,48.5672,Ontario,Fort Frances
-92.8735,49.2604,Ontario,Dryden
-92.7479,48.8221,Ontario,Fort Frances
-91.6859,48.3804,Ontario,Atikokan
-91.8959,49.159,Ontario,Atikokan
-92.6115,48.8487,Ontario,Fort Frances
-92.7619,48.7412,Ontario,Fort Frances
-91.6251,49.0301,Ontario,Atikokan
-93.3025,48.8436,Ontario,Fort Frances
-92.9532,49.2335,Ontario,Dryden
-92.0739,49.0265,Ontario,Atikokan
-91.4932,48.8665,Ontario,Atikokan
-91.8572,48.8698,Ontario,Atikokan
-91.8452,48.3848,Ontario,Atikokan
-91.733,48.3341,Ontario,Atikokan
-91.3117,48.6697,Ontario,Atikokan
-91.628,49.0238,Ontario,Atikokan
-91.4458,48.8587,Ontario,Atikokan
-91.6408,48.3007,Ontario,Atikokan
-90.969,48.6786,Ontario,Atikokan
-91.5779,48.8622,Ontario,Atikokan
-91.9452,48.7726,Ontario,Atikokan
-93.1575,48.6658,Ontario,Fort Frances
-83.7601,49.7079,Ontario,Hearst
-84.7079,49.3394,Ontario,Hornepayne
